time,province,aqi,co,no2,ozone1hour,pm10,pm25,so2
2017-11-19,山西,112.71,2.11,58.88,15.73,144.24,79.61,86.41
2017-11-19,广东,27.56,0.98,24.65,29.72,27.12,14.13,8.84
2017-11-19,广西,26.59,1.13,18.14,30.11,24.2,15.69,8.7
2017-11-19,新疆,84.59,1.31,34.21,41.1,107.43,51.75,13.09
2017-11-19,江苏,58.97,0.79,36.61,41.19,62.06,37.53,15.28
2017-11-19,江西,48.72,0.62,23.04,33.96,47.89,30.75,13.41
2017-11-19,河北,119.29,1.38,61.95,19.58,144.94,86.39,30.77
2017-11-19,河南,88.65,0.99,50.33,20.38,107.06,62.94,18.45
2017-11-19,浙江,48.1,0.7,30.23,47.02,51.1,26.5,9.67
2017-11-19,海南,27.8,0.73,9.65,45.7,26.62,12.66,3.79
2017-11-19,湖北,64.66,0.89,30.77,30.44,69.87,43.49,10.58
2017-11-19,湖南,59.72,0.74,24.5,37.18,63.53,37.18,11.04
2017-11-19,甘肃,73.55,0.75,30.94,51.38,90.89,41.75,22.53
2017-11-19,福建,26.24,0.5,17.95,47.03,23.78,13.37,7.07
2017-11-19,西藏,44.73,0.71,18.36,65.14,49.15,17.98,7.71
2017-11-19,贵州,62.2,0.89,21.77,40.6,67.73,41.12,20.04
2017-11-19,辽宁,48.76,0.9,31.1,34.31,49.44,30.06,33.47
2017-11-19,重庆,57.11,0.84,36.51,34.13,62.05,37.79,10.99
2017-11-19,陕西,77.75,1.2,46.43,21.77,88.74,52.11,21.81
2017-11-19,青海,74.28,1.11,27.06,55.92,87.92,46.64,26.81
2017-11-19,黑龙江,32.63,0.49,16.34,44.97,30.7,17.71,13.31
2017-11-20,上海,31.69,0.61,37.89,62.56,28.04,18.72,9.32
2017-11-20,云南,40.47,0.95,22.16,40.03,42.79,19.32,11.48
2017-11-20,内蒙古,58.42,1.02,32.22,46.07,66.41,34.31,24.91
2017-11-20,北京,135.1,1.82,83.87,12.9,129.55,102.08,10.6
2017-11-20,吉林,54.9,0.94,30.5,35.03,54.86,35.56,24.09
2017-11-20,四川,48.0,0.8,29.27,37.45,48.34,28.53,12.8
2017-11-20,天津,142.88,1.73,87.6,20.89,134.56,109.14,31.28
2017-11-20,宁夏,84.96,1.16,46.6,33.56,107.37,52.11,60.11
2017-11-20,安徽,81.65,0.75,46.56,40.89,83.86,58.73,14.98
2017-11-20,山东,120.87,2.46,56.58,25.4,140.09,88.24,27.95
2017-11-20,山西,120.08,2.0,55.51,23.51,147.78,87.43,75.33
2017-11-20,广东,24.61,0.86,23.59,17.35,23.27,13.54,9.07
2017-11-20,广西,22.09,0.98,16.2,29.93,20.32,12.64,9.53
2017-11-20,新疆,70.02,1.36,34.76,39.46,89.94,39.6,12.2
2017-11-20,江苏,62.4,0.78,38.92,44.48,60.33,43.3,13.14
2017-11-20,江西,53.5,0.76,26.02,26.62,49.65,37.45,12.39
2017-11-20,河北,152.16,2.03,72.06,19.51,184.06,113.93,35.67
2017-11-20,河南,106.72,1.27,49.01,20.39,113.75,78.96,15.71
2017-11-20,浙江,47.99,0.81,34.1,41.23,47.98,30.24,8.77
2017-11-20,海南,20.07,0.7,13.76,40.01,17.5,8.64,3.29
2017-11-20,湖北,70.15,1.06,34.57,33.6,72.4,49.52,10.66
2017-11-20,湖南,59.01,0.72,23.73,39.42,56.85,39.71,9.45
2017-11-20,甘肃,69.88,0.83,33.46,49.72,85.62,35.86,24.9
2017-11-20,福建,21.78,0.49,18.63,40.61,18.27,11.7,6.6
2017-11-20,西藏,43.07,0.74,18.32,60.46,47.14,18.54,7.64
2017-11-20,贵州,37.63,0.91,20.72,33.75,35.74,22.99,16.24
2017-11-20,辽宁,56.74,1.06,39.12,32.28,59.45,36.37,39.07
2017-11-20,重庆,56.53,0.9,38.5,17.41,56.64,38.56,8.7
2017-11-20,陕西,80.33,1.36,49.0,20.69,90.74,54.07,22.5
2017-11-20,青海,60.58,1.02,27.05,54.19,70.36,36.15,23.42
2017-11-20,黑龙江,37.89,0.53,18.95,45.47,36.23,21.91,16.68
2017-11-21,上海,68.62,0.92,75.73,22.44,56.88,49.19,11.72
2017-11-21,云南,38.31,0.89,19.16,44.99,39.9,17.3,11.82
2017-11-21,内蒙古,89.18,0.82,23.94,57.89,121.68,32.58,18.47
2017-11-21,北京,166.43,1.83,85.93,22.06,161.74,119.58,12.01
2017-11-21,吉林,67.98,1.0,28.72,44.25,78.43,39.96,24.19
2017-11-21,四川,49.62,0.78,30.53,32.03,51.04,30.21,12.14
2017-11-21,天津,165.0,1.78,79.69,14.29,151.05,124.98,28.03
2017-11-21,宁夏,71.25,0.67,26.3,61.9,89.72,30.4,34.81
2017-11-21,安徽,93.36,0.81,50.47,37.07,94.84,68.62,18.82
2017-11-21,山东,123.24,1.29,49.88,43.98,141.0,91.03,23.11
2017-11-21,山西,112.49,1.86,46.93,37.83,140.62,73.15,64.13
2017-11-21,广东,29.87,0.79,24.75,26.7,29.35,17.01,9.44
2017-11-21,广西,34.13,0.84,16.43,36.72,30.3,22.39,10.26
2017-11-21,新疆,79.08,1.71,38.06,35.81,101.14,48.1,14.03
2017-11-21,江苏,87.34,0.99,57.57,23.63,88.37,64.09,15.26
2017-11-21,江西,61.91,0.91,29.8,22.26,58.16,44.16,17.36
2017-11-21,河北,166.12,1.82,69.11,20.72,197.88,116.95,31.06
2017-11-21,河南,113.91,1.29,55.43,27.52,129.7,83.29,20.87
2017-11-21,浙江,59.82,0.94,47.69,24.64,60.01,39.95,9.32
2017-11-21,海南,19.69,0.75,14.63,35.55,16.89,9.86,3.27
2017-11-21,湖北,83.61,1.12,42.93,26.22,88.02,60.98,14.81
2017-11-21,湖南,72.82,0.85,32.64,28.15,73.01,50.46,14.91
2017-11-21,甘肃,67.17,0.78,28.92,56.6,82.19,34.02,24.81
2017-11-21,福建,22.36,0.56,21.32,35.18,18.85,10.49,6.65
2017-11-21,西藏,38.79,0.68,17.29,58.07,41.86,16.92,7.57
2017-11-21,贵州,42.52,0.82,22.4,38.31,42.26,25.03,19.74
2017-11-21,辽宁,87.78,1.15,40.05,42.83,107.26,51.69,36.05
2017-11-21,重庆,40.75,0.66,44.12,18.65,40.12,23.45,7.88
2017-11-21,陕西,85.25,1.31,49.39,26.19,104.49,53.04,20.87
2017-11-21,青海,61.2,0.99,24.2,58.95,69.7,36.37,22.28
2017-11-21,黑龙江,53.76,0.67,26.02,41.75,58.83,32.32,22.06
2017-11-22,上海,96.25,0.97,53.33,64.15,107.68,71.6,14.39
2017-11-22,云南,41.61,0.86,20.52,40.89,44.12,20.12,11.51
2017-11-22,内蒙古,40.03,0.53,14.59,54.44,43.84,14.67,11.34
2017-11-22,北京,33.83,0.33,17.21,52.48,34.69,7.53,2.74
2017-11-22,吉林,48.21,0.84,18.95,45.04,51.33,21.32,14.09
2017-11-22,四川,52.4,0.76,33.45,34.46,55.84,30.92,11.95
2017-11-22,天津,56.01,0.74,36.37,38.58,65.12,22.14,12.74
2017-11-22,宁夏,55.93,0.48,20.23,65.96,66.56,20.84,22.34
2017-11-22,安徽,103.67,0.88,47.09,42.27,113.76,75.24,17.3
2017-11-22,山东,111.32,1.0,43.73,36.74,144.57,60.33,19.85
2017-11-22,山西,71.88,0.94,26.45,53.05,90.19,29.98,30.28
2017-11-22,广东,32.77,0.84,22.26,28.4,31.52,18.77,9.26
2017-11-22,广西,40.97,0.75,16.71,45.07,39.01,25.78,9.8
2017-11-22,新疆,80.79,1.67,36.27,38.7,101.56,49.4,15.17
2017-11-22,江苏,103.02,1.07,50.49,40.41,111.31,74.67,16.33
2017-11-22,江西,70.61,0.95,31.83,33.74,71.66,50.62,21.45
2017-11-22,河北,65.04,0.64,32.15,44.9,79.39,30.95,13.75
2017-11-22,河南,81.59,0.9,43.31,42.97,107.2,42.04,19.08
2017-11-22,浙江,55.33,1.01,43.51,33.0,58.48,34.16,11.69
2017-11-22,海南,27.87,0.77,11.36,43.61,24.75,14.91,4.45
2017-11-22,湖北,83.63,1.02,39.35,31.16,94.81,55.16,13.6
2017-11-22,湖南,78.34,0.95,33.26,32.72,83.81,54.38,15.91
2017-11-22,甘肃,66.58,0.85,33.47,53.28,81.26,33.26,22.83
2017-11-22,福建,21.96,0.66,20.25,28.67,20.93,11.2,7.08
2017-11-22,西藏,43.12,0.63,16.49,63.85,48.6,17.16,7.42
2017-11-22,贵州,38.11,0.77,22.14,39.31,37.76,20.86,23.39
2017-11-22,辽宁,65.09,0.7,26.22,41.58,79.85,25.83,23.7
2017-11-22,重庆,53.48,0.76,47.0,9.17,55.53,33.67,11.08
2017-11-22,陕西,70.76,1.11,44.04,36.12,85.84,35.85,19.04
2017-11-22,青海,51.41,0.95,21.57,64.21,57.22,28.44,19.41
2017-11-22,黑龙江,55.22,0.64,21.74,42.35,56.3,33.8,14.88
2017-11-23,上海,73.39,0.86,68.11,41.77,95.6,38.7,16.13
2017-11-23,云南,36.32,0.86,19.62,36.93,36.81,19.37,10.65
2017-11-23,内蒙古,40.74,0.64,18.55,50.07,44.03,15.99,14.18
2017-11-23,北京,28.67,0.37,20.31,43.05,27.72,7.23,2.94
2017-11-23,吉林,43.29,0.82,22.51,35.56,42.43,26.13,18.74
2017-11-23,四川,47.49,0.6,31.66,43.83,48.5,26.43,11.58
2017-11-23,天津,45.85,0.78,36.51,35.04,51.93,19.12,13.94
2017-11-23,宁夏,59.34,0.51,20.5,65.59,72.67,19.44,26.82
2017-11-23,安徽,84.41,0.8,53.69,42.31,106.72,54.27,19.04
2017-11-23,山东,69.55,0.98,43.92,32.0,88.39,36.51,24.21
2017-11-23,山西,75.8,1.1,32.16,45.67,96.46,31.76,39.84
2017-11-23,广东,51.8,0.75,21.87,59.35,52.66,33.71,11.63
2017-11-23,广西,51.28,0.72,20.12,61.31,50.79,33.67,12.6
2017-11-23,新疆,80.32,1.8,38.22,39.1,101.45,48.87,14.49
2017-11-23,江苏,81.39,0.9,55.4,34.27,106.77,46.02,20.42
2017-11-23,江西,79.21,1.16,33.81,51.27,91.62,55.14,23.69
2017-11-23,河北,54.76,0.7,32.6,36.65,65.16,27.64,17.23
2017-11-23,河南,69.04,0.89,46.16,38.51,87.57,34.21,18.62
2017-11-23,浙江,90.85,0.95,46.2,48.54,105.74,60.49,15.05
2017-11-23,海南,30.48,0.72,9.43,47.28,29.38,17.71,5.69
2017-11-23,湖北,71.72,0.95,42.53,37.24,89.41,43.39,14.94
2017-11-23,湖南,75.68,0.92,38.1,44.76,92.74,46.62,18.7
2017-11-23,甘肃,68.0,0.93,37.44,47.12,84.12,34.99,24.61
2017-11-23,福建,44.37,0.62,20.61,65.98,45.64,27.2,9.39
2017-11-23,西藏,38.47,0.59,14.68,74.37,32.94,16.02,7.99
2017-11-23,贵州,44.22,0.76,21.33,55.74,46.05,23.81,19.03
2017-11-23,辽宁,46.08,0.73,26.15,36.48,46.26,24.07,27.0
2017-11-23,重庆,44.31,0.64,43.77,14.63,41.63,29.08,8.06
2017-11-23,陕西,76.04,1.16,48.69,30.91,94.55,41.67,20.47
2017-11-23,青海,44.89,1.01,19.41,60.41,46.6,24.9,17.06
2017-11-23,黑龙江,43.75,0.58,20.07,37.58,42.63,27.1,13.14
2017-11-24,上海,92.01,1.23,104.03,22.04,117.13,67.66,23.34
2017-11-24,云南,36.52,0.89,20.46,32.74,35.7,21.23,11.01
2017-11-24,内蒙古,50.26,0.84,26.69,43.86,60.56,24.15,23.4
2017-11-24,北京,39.03,0.53,31.49,34.54,46.34,19.48,6.12
2017-11-24,吉林,49.35,0.85,26.25,34.62,51.19,30.97,22.9
2017-11-24,四川,58.1,0.66,31.6,37.88,61.93,37.4,13.05
2017-11-24,天津,45.47,0.87,43.18,29.11,52.21,23.55,15.76
2017-11-24,宁夏,72.88,0.79,34.33,43.75,92.19,35.35,41.1
2017-11-24,安徽,84.14,0.86,61.36,40.73,107.68,54.28,21.14
2017-11-24,山东,61.11,0.87,36.57,35.29,75.63,30.21,21.34
2017-11-24,山西,82.34,1.27,41.04,37.59,107.83,41.32,61.18
2017-11-24,广东,51.64,0.75,26.75,57.61,50.53,35.25,10.34
2017-11-24,广西,45.75,0.79,20.37,59.64,39.26,31.24,9.36
2017-11-24,新疆,99.83,1.86,43.5,33.46,123.46,65.35,16.25
2017-11-24,江苏,88.64,1.07,66.6,27.28,112.57,57.41,23.09
2017-11-24,江西,77.75,0.93,45.08,39.63,97.66,51.72,37.97
2017-11-24,河北,57.73,0.73,33.97,34.23,71.01,29.02,17.22
2017-11-24,河南,84.35,0.98,51.87,30.98,114.22,48.68,19.39
2017-11-24,浙江,78.97,0.87,55.71,41.06,98.38,49.7,15.6
2017-11-24,海南,44.52,0.77,11.44,65.55,42.07,29.66,6.61
2017-11-24,湖北,79.35,1.06,52.07,32.97,98.17,54.02,17.65
2017-11-24,湖南,76.49,1.03,46.63,33.67,94.5,48.84,20.81
2017-11-24,甘肃,74.63,1.19,40.41,39.57,97.89,39.85,31.72
2017-11-24,福建,59.96,0.68,27.24,68.64,59.99,40.89,11.01
2017-11-24,西藏,40.18,0.7,20.59,60.47,39.35,20.69,7.38
2017-11-24,贵州,53.32,0.76,29.04,39.24,58.03,30.2,23.83
2017-11-24,辽宁,50.21,0.85,32.77,30.91,53.09,29.63,33.6
2017-11-24,重庆,49.71,0.64,42.79,21.25,50.26,31.87,8.58
2017-11-24,陕西,89.56,1.29,54.19,24.9,117.38,51.58,24.96
2017-11-24,青海,44.81,1.07,22.2,52.91,48.74,24.97,23.39
2017-11-24,黑龙江,40.06,0.56,20.38,41.86,38.51,24.17,14.12
2017-11-25,上海,81.45,0.87,89.24,37.08,91.28,58.05,17.57
2017-11-25,云南,45.38,0.95,20.75,32.71,45.13,27.19,11.94
2017-11-25,内蒙古,61.12,0.87,26.51,48.78,72.89,31.26,19.59
2017-11-25,北京,62.85,0.96,58.06,18.41,74.67,39.32,7.61
2017-11-25,吉林,67.89,1.1,34.6,27.5,68.53,46.91,29.57
2017-11-25,四川,70.63,0.77,36.11,35.99,75.48,48.17,14.2
2017-11-25,天津,79.28,1.39,69.17,15.46,98.37,52.9,24.75
2017-11-25,宁夏,63.19,0.55,22.87,62.18,77.76,23.62,26.44
2017-11-25,安徽,80.77,0.79,56.45,49.2,101.66,52.22,20.01
2017-11-25,山东,111.36,1.35,58.51,34.34,153.62,75.31,31.29
2017-11-25,山西,100.51,1.68,45.55,40.15,133.78,61.1,76.28
2017-11-25,广东,47.81,0.79,29.53,36.99,43.87,32.47,10.07
2017-11-25,广西,43.0,0.79,22.13,42.24,36.21,29.43,9.71
2017-11-25,新疆,110.2,1.92,45.0,36.37,136.64,73.02,18.18
2017-11-25,江苏,92.58,0.97,71.93,32.67,118.75,62.53,25.5
2017-11-25,江西,75.57,1.03,42.33,28.09,87.44,52.57,31.36
2017-11-25,河北,100.02,1.46,58.07,24.08,133.92,68.83,32.53
2017-11-25,河南,97.1,1.15,56.28,36.59,129.29,64.49,23.69
2017-11-25,浙江,68.86,0.8,53.69,33.12,80.58,41.71,13.36
2017-11-25,海南,38.64,0.81,15.93,55.26,34.2,24.22,6.09
2017-11-25,湖北,83.43,1.09,52.75,37.83,98.62,59.43,17.12
2017-11-25,湖南,83.91,1.13,43.52,28.5,97.93,58.17,21.3
2017-11-25,甘肃,70.91,1.17,40.42,40.39,90.26,39.69,31.37
2017-11-25,福建,33.87,0.64,26.41,50.08,29.15,21.34,7.13
2017-11-25,西藏,41.27,0.77,22.82,56.68,42.35,21.99,8.08
2017-11-25,贵州,67.24,0.82,31.31,36.19,74.51,42.68,31.79
2017-11-25,辽宁,57.59,0.94,33.88,33.15,60.08,34.86,36.11
2017-11-25,重庆,68.11,0.84,54.52,19.94,75.06,46.81,10.52
2017-11-25,陕西,90.7,1.34,52.85,27.6,113.06,57.45,23.98
2017-11-25,青海,43.88,0.92,19.28,54.15,45.93,24.6,23.51
2017-11-25,黑龙江,62.55,0.8,30.73,35.43,63.57,42.4,23.98
2017-11-26,上海,91.75,0.98,73.07,44.85,100.39,67.69,19.28
2017-11-26,云南,44.39,0.85,19.64,40.02,44.58,25.32,12.06
2017-11-26,内蒙古,52.44,0.84,28.2,49.76,62.49,24.14,28.5
2017-11-26,北京,29.43,0.39,23.04,50.47,28.47,11.1,2.66
2017-11-26,吉林,77.61,1.0,30.9,33.75,76.39,54.53,25.99
2017-11-26,四川,82.53,0.9,37.29,38.8,87.91,58.16,14.54
2017-11-26,天津,47.86,0.93,41.93,36.45,56.12,23.51,15.03
2017-11-26,宁夏,89.27,1.14,46.63,32.63,120.25,50.79,51.17
2017-11-26,安徽,101.95,0.94,53.31,51.01,120.01,73.66,22.8
2017-11-26,山东,86.56,1.08,42.27,37.77,109.16,53.53,21.63
2017-11-26,山西,98.09,1.71,47.94,37.82,125.99,61.21,69.76
2017-11-26,广东,44.27,0.84,29.25,26.46,41.43,29.37,11.13
2017-11-26,广西,46.59,0.84,22.58,37.84,46.17,30.57,11.15
2017-11-26,新疆,123.26,2.25,48.7,33.18,153.21,84.39,20.55
2017-11-26,江苏,94.63,1.06,56.39,41.24,118.07,66.76,22.64
2017-11-26,江西,70.12,1.05,35.89,40.08,80.78,48.64,29.6
2017-11-26,河北,74.89,0.88,42.54,36.31,87.01,48.26,20.06
2017-11-26,河南,113.7,1.28,58.01,34.8,143.7,80.39,23.87
2017-11-26,浙江,73.22,0.91,52.83,30.72,83.66,47.31,13.6
2017-11-26,海南,35.71,0.78,17.12,53.42,32.56,21.58,5.64
2017-11-26,湖北,92.99,1.2,55.16,39.59,106.0,67.18,17.3
2017-11-26,湖南,76.47,1.2,40.36,35.52,84.78,52.28,19.19
2017-11-26,甘肃,76.93,1.24,41.66,40.69,98.05,43.18,44.04
2017-11-26,福建,34.89,0.71,29.46,27.54,31.74,20.93,9.03
2017-11-26,西藏,45.67,0.78,23.56,53.3,52.13,25.01,8.07
2017-11-26,贵州,74.51,0.94,33.6,39.78,82.33,48.89,25.81
2017-11-26,辽宁,48.56,0.79,28.45,38.47,47.51,30.06,28.71
2017-11-26,重庆,79.02,0.96,60.33,29.91,88.86,56.28,12.14
2017-11-26,陕西,94.45,1.41,54.5,26.28,115.88,60.27,25.87
2017-11-26,青海,51.32,1.21,27.04,48.62,57.21,29.58,24.87
2017-11-26,黑龙江,53.31,0.67,24.08,46.26,52.45,33.6,22.08
2017-11-27,上海,61.25,0.66,49.71,76.3,67.84,35.2,12.61
2017-11-27,云南,34.91,0.79,17.91,43.3,36.29,17.37,12.3
2017-11-27,内蒙古,89.41,0.92,30.46,50.64,120.82,36.72,28.49
2017-11-27,北京,91.65,1.37,69.95,8.98,93.13,67.88,10.24
2017-11-27,吉林,86.5,0.93,24.9,48.25,108.73,34.66,25.23
2017-11-27,四川,88.49,0.93,40.55,39.12,94.03,63.09,14.92
2017-11-27,天津,74.86,1.53,68.04,14.04,86.0,51.65,30.85
2017-11-27,宁夏,88.87,1.22,40.86,42.02,119.41,54.82,50.91
2017-11-27,安徽,105.46,0.95,47.05,57.28,121.5,76.62,16.51
2017-11-27,山东,70.27,0.98,37.67,48.25,88.99,42.18,19.5
2017-11-27,山西,134.33,1.89,59.61,34.7,167.98,99.6,78.55
2017-11-27,广东,48.73,0.89,33.14,37.18,49.14,31.18,13.01
2017-11-27,广西,65.52,1.04,32.49,34.7,71.89,43.78,17.48
2017-11-27,新疆,132.33,2.35,51.93,31.47,166.23,93.9,20.31
2017-11-27,江苏,68.96,0.83,44.64,52.88,84.07,41.67,15.28
2017-11-27,江西,83.91,1.11,42.4,33.8,99.94,60.5,35.49
2017-11-27,河北,108.24,1.62,61.92,16.91,137.93,77.26,32.72
2017-11-27,河南,138.24,1.38,63.46,31.2,171.81,102.57,22.21
2017-11-27,浙江,99.42,1.07,51.95,51.28,124.36,68.23,13.06
2017-11-27,海南,38.73,0.76,19.13,49.53,37.7,22.79,5.63
2017-11-27,湖北,114.05,1.35,58.22,38.71,126.34,85.23,18.43
2017-11-27,湖南,84.46,1.37,44.83,34.67,99.11,58.57,22.45
2017-11-27,甘肃,80.56,1.2,42.58,44.05,101.84,49.25,31.66
2017-11-27,福建,39.49,0.7,27.19,53.55,42.82,20.54,9.97
2017-11-27,西藏,48.85,0.85,23.41,51.01,56.2,26.44,7.99
2017-11-27,贵州,68.91,0.92,29.34,41.68,76.79,43.44,17.64
2017-11-27,辽宁,58.87,0.93,31.45,46.98,65.58,32.24,31.07
2017-11-27,重庆,95.03,1.09,67.72,14.67,108.45,70.43,16.26
2017-11-27,陕西,132.72,1.82,64.4,17.63,162.27,97.74,30.59
2017-11-27,青海,62.64,1.35,28.18,49.22,71.17,40.06,29.8
2017-11-27,黑龙江,79.03,0.72,22.49,49.3,102.89,33.66,20.88
2017-11-28,上海,79.44,0.96,82.86,41.94,75.2,56.11,11.86
2017-11-28,云南,35.02,0.77,18.91,43.41,35.38,16.84,11.48
2017-11-28,内蒙古,76.21,0.61,19.55,55.38,100.36,28.23,15.99
2017-11-28,北京,73.73,0.86,40.15,41.7,78.45,41.26,4.98
2017-11-28,吉林,75.73,0.92,23.02,48.84,92.82,35.67,19.64
2017-11-28,四川,99.12,1.06,43.28,27.0,107.1,71.41,17.24
2017-11-28,天津,104.04,1.7,55.33,28.93,119.2,66.16,23.27
2017-11-28,宁夏,125.36,0.65,25.15,58.38,184.28,42.55,32.75
2017-11-28,安徽,137.41,1.25,62.47,45.77,145.84,103.78,18.85
2017-11-28,山东,107.54,1.17,42.31,54.84,138.64,70.91,18.67
2017-11-28,山西,136.33,1.88,51.44,37.84,169.86,93.69,68.1
2017-11-28,广东,71.36,1.04,45.73,44.27,72.38,49.19,14.06
2017-11-28,广西,76.58,1.14,35.98,30.6,83.43,54.33,18.84
2017-11-28,新疆,124.71,2.09,46.44,31.67,151.83,86.33,18.16
2017-11-28,江苏,111.8,1.18,62.18,34.34,125.96,82.75,17.18
2017-11-28,江西,93.31,1.11,43.43,27.99,105.42,68.09,34.86
2017-11-28,河北,129.45,1.63,55.42,30.52,160.6,90.97,26.35
2017-11-28,河南,185.37,1.79,69.27,36.31,219.1,142.19,29.24
2017-11-28,浙江,95.96,1.12,62.17,43.8,118.8,66.07,13.89
2017-11-28,海南,39.7,0.7,12.49,70.88,42.25,20.43,4.22
2017-11-28,湖北,121.92,1.42,55.81,26.53,132.88,91.41,17.06
2017-11-28,湖南,96.12,1.35,41.72,26.73,101.46,69.96,16.82
2017-11-28,甘肃,74.55,0.97,38.3,47.33,93.26,41.02,28.2
2017-11-28,福建,53.74,0.86,36.92,46.25,60.73,31.46,11.75
2017-11-28,西藏,42.49,0.77,18.58,56.93,45.93,20.7,7.2
2017-11-28,贵州,78.51,0.97,28.09,31.11,84.63,52.55,21.22
2017-11-28,辽宁,83.28,0.85,27.09,53.29,99.79,40.26,24.37
2017-11-28,重庆,124.36,1.22,59.39,7.22,142.93,93.8,18.55
2017-11-28,陕西,126.89,1.65,58.05,24.31,152.16,89.64,25.73
2017-11-28,青海,70.0,1.21,30.75,51.68,76.37,47.05,27.81
2017-11-28,黑龙江,69.96,0.77,21.97,47.88,82.13,42.24,17.34
2017-11-29,上海,122.12,1.08,56.36,56.36,105.94,86.25,11.77
2017-11-29,云南,39.93,0.79,20.57,44.32,41.4,19.76,12.56
2017-11-29,内蒙古,56.36,0.84,27.74,47.76,69.53,25.89,25.83
2017-11-29,北京,32.64,0.48,32.68,35.23,32.98,13.19,3.5
2017-11-29,吉林,45.99,0.65,15.2,56.29,50.05,15.06,13.84
2017-11-29,四川,81.91,0.89,34.12,33.92,83.46,57.85,14.72
2017-11-29,天津,47.69,1.04,47.88,31.53,53.63,20.74,17.03
2017-11-29,宁夏,113.87,1.01,35.73,39.89,175.23,52.18,57.18
2017-11-29,安徽,117.7,1.02,40.69,38.52,135.58,80.83,13.92
2017-11-29,山东,59.72,0.73,26.32,45.26,72.79,20.05,14.91
2017-11-29,山西,103.62,1.54,51.78,24.87,143.95,64.15,67.66
2017-11-29,广东,70.76,1.1,46.4,42.92,75.54,48.31,14.29
2017-11-29,广西,74.83,1.22,32.64,28.51,79.83,53.18,15.39
2017-11-29,新疆,109.51,1.9,41.24,37.05,134.27,74.96,16.73
2017-11-29,江苏,104.78,0.98,35.84,45.62,126.56,65.73,12.78
2017-11-29,江西,75.11,1.08,34.58,22.73,71.9,54.52,17.07
2017-11-29,河北,53.46,0.75,35.56,36.5,60.96,28.91,18.54
2017-11-29,河南,95.04,1.07,44.19,27.22,124.97,56.64,17.61
2017-11-29,浙江,88.47,1.16,52.42,34.42,99.18,61.32,9.21
2017-11-29,海南,45.38,0.69,12.63,74.58,47.05,26.59,5.12
2017-11-29,湖北,121.68,1.22,40.07,33.46,121.63,91.2,11.93
2017-11-29,湖南,113.44,1.2,30.19,40.94,110.01,84.23,11.11
2017-11-29,甘肃,74.75,1.05,38.75,45.62,98.3,41.88,28.81
2017-11-29,福建,48.69,0.86,31.63,33.88,54.58,29.83,10.58
2017-11-29,西藏,45.83,0.87,21.28,52.6,50.73,23.16,7.46
2017-11-29,贵州,88.58,0.98,25.29,32.1,96.66,63.08,23.78
2017-11-29,辽宁,55.78,0.67,23.26,49.34,62.03,20.56,33.04
2017-11-29,重庆,119.71,1.16,53.63,6.38,127.55,90.14,15.99
2017-11-29,陕西,113.67,1.51,53.86,22.2,138.93,78.63,27.29
2017-11-29,青海,75.49,1.23,27.86,52.3,83.72,50.53,26.0
2017-11-29,黑龙江,36.68,0.45,11.84,56.88,36.84,15.42,15.45
2017-11-30,上海,42.14,0.52,27.21,71.14,44.52,16.99,7.91
2017-11-30,云南,45.64,0.84,23.31,41.83,48.27,23.92,12.5
2017-11-30,内蒙古,45.81,0.79,26.48,50.91,49.96,21.45,24.83
2017-11-30,北京,43.93,0.68,41.89,31.86,49.76,23.63,6.54
2017-11-30,吉林,43.33,0.77,24.72,47.9,41.85,25.11,23.15
2017-11-30,四川,62.02,0.79,34.16,41.04,64.37,40.14,14.68
2017-11-30,天津,52.16,1.07,57.24,24.45,58.98,28.85,17.08
2017-11-30,宁夏,81.36,0.86,33.5,43.64,108.88,38.84,40.98
2017-11-30,安徽,54.0,0.61,34.07,39.92,56.94,34.02,11.8
2017-11-30,山东,63.23,1.0,38.11,35.09,77.54,36.51,18.31
2017-11-30,山西,92.68,1.54,47.65,29.69,123.54,57.66,62.77
2017-11-30,广东,60.15,1.03,37.14,36.87,61.79,40.48,13.18
2017-11-30,广西,60.85,1.05,23.1,31.24,59.77,42.26,12.51
2017-11-30,新疆,86.83,1.76,37.7,37.6,104.78,57.89,14.49
2017-11-30,江苏,46.44,0.62,28.96,49.62,50.79,22.34,10.69
2017-11-30,江西,41.16,0.99,26.55,22.65,36.9,28.06,10.84
2017-11-30,河北,71.82,1.06,48.88,27.54,84.18,46.92,25.7
2017-11-30,河南,87.16,1.28,49.75,22.06,106.24,60.78,20.46
2017-11-30,浙江,37.65,0.7,30.3,45.69,35.91,18.67,7.55
2017-11-30,海南,35.13,0.55,11.27,59.75,34.89,17.07,4.31
2017-11-30,湖北,60.14,0.96,30.53,24.98,57.25,41.58,8.2
2017-11-30,湖南,60.46,1.0,25.54,30.55,60.61,41.48,6.21
2017-11-30,甘肃,74.77,1.09,40.28,42.17,96.3,40.8,27.25
2017-11-30,福建,29.12,0.62,20.89,46.04,28.32,14.71,8.3
2017-11-30,西藏,47.55,0.93,22.99,50.66,50.28,26.39,8.67
2017-11-30,贵州,45.43,0.93,22.4,43.52,45.09,27.01,18.25
2017-11-30,辽宁,50.67,0.9,35.19,37.8,53.0,30.03,36.94
2017-11-30,重庆,75.64,0.87,43.11,9.3,77.08,54.35,11.07
2017-11-30,陕西,115.02,1.49,49.71,27.05,132.14,82.56,23.61
